0.00658774287837235,0.00658407052095241,0.00657511138815586,0.00656086548008226,0.00654133279688366,0.00651651333878,0.00648640710602771,0.00645101409896885,0.00641033431797979,0.00636436776350449,0.006313114436049,0.00625657433616362,0.00619474746447,0.00612763382163612,0.00605523340839854,0.00597754622553374,0.00589457227390093,0.00580631155438981,0.00571276406796755,0.00561392981564824,0.00550980879850748,0.00540040101767534,0.00528570647434186,0.00516572516974728,0.0050404571052033,0.00490990228206602,0.00477406070175102,0.00463293236573538,0.00448651727554696,0.00433481543277444
0.0427143985116568,0.0427095879094957,0.0426978522011612,0.0426791921440915,0.0426536089416163,0.0426211042414649,0.0425816801337651,0.0425353391484741,0.042482084252308,0.0424219188451244,0.0423548467558042,0.0422808722376269,0.042199999963161,0.0421122350186562,0.0420175828979984,0.0419160494961859,0.0418076411023944,0.0416923643926084,0.04157022642186,0.0414412346160791,0.0413053967635907,0.0411627210062572,0.0410132158303002,0.04085689005683,0.0406937528320748,0.0405238136173638,0.0403470821788614,0.0401635685770925,0.0399732831562634,0.0397762365334151
0.0780669301878371,0.0780562814467892,0.0780303085775323,0.0779890264816687,0.0779324587842151,0.0778606377385331,0.0777736040971361,0.0776714069494121,0.0775541035276091,0.0774217589826162,0.0772744461313478,0.0771122451776691,0.0769352434090159,0.0767435348710142,0.076537220022425,0.0763164053729447,0.0760812031063224,0.0758317306913797,0.0755681104834194,0.0752904693185455,0.0749989381033172,0.0746936514021073,0.0743747470243949,0.0740423656141506,0.0736966502433152,0.0733377460112086,0.0729657996515909,0.0725809591489143,0.0721833733651271,0.0717731916782545
0.111995597782893,0.111970979291028,0.111910955261144,0.111815614742736,0.111685098482744,0.111519597778051,0.111319352929952,0.111084651325636,0.110815825177283,0.110513248953973,0.110177336545288,0.109808538198151,0.109407337270073,0.108974246842586,0.108509806238273,0.108014577483522,0.107489141757127,0.106934095862104,0.106350048754802,0.105737618161796,0.105097427311026,0.104430101799611,0.103736266616581,0.103016543334828,0.102271547482518,0.101501886100688,0.100708155490261,0.0998909391486475,0.0990508058934332,0.0981883081681206
0.14389477162829,0.143845425500125,0.143725163316621,0.143534293067156,0.143273299685475,0.142942838625676,0.142543727302251,0.142076934612729,0.141543568802504,0.140944863961214,0.140282165457846,0.139556914627929,0.138770633020933,0.137924906501025,0.137021369470887,0.136061689458512,0.135047552272489,0.133980647894319,0.132862657238596,0.131695239874661,0.130480022768277,0.12921859006952,0.127912473944293,0.12656314642193,0.125172012210371,0.123740402413295,0.122269569069996,0.120760680428545,0.119214816855232,0.117632967277886
0.173201324370458,0.173114823445333,0.172904103447889,0.172569934012321,0.172113521716036,0.17153648722936,0.17084083520943,0.17002891798923,0.169103394275112,0.168067184157728,0.166923421762434,0.165675406820947,0.16432655634608,0.16288035744806,0.161340322157859,0.159709944933775,0.157992663334353,0.156191822154099,0.154310641145627,0.152352186298841,0.150319344516121,0.148214801413927,0.14604102189352,0.143800233054851,0.141494408973819,0.139125256820569,0.136694203759825,0.134202384039149,0.131650625631578,0.129039435749637
0.199399795427903,0.199262973465064,0.198929799782899,0.198401813227997,0.197681415185311,0.196771809616922,0.195676924881884,0.19440132071113,0.192950084123107,0.191328718205725,0.189543027573032,0.187599003968597,0.185502714983811,0.18326019824632,0.18087736276844,0.178359898477207,0.175713194314776,0.172942264725532,0.170051683846982,0.167045526295576,0.163927313076806,0.16069996083372,0.157365732354543,0.153926185957957,0.150382121025696,0.146733516509328,0.142979458640858,0.139118053242968,0.135146316848512,0.131060039130831
0.222022845366692,0.221822538706688,0.22133491518277,0.220562571470298,0.219509539885685,0.218181161879976,0.216583924415723,0.214725267249169,0.21261336987311,0.210256926868691,0.20766491974199,0.204846392118597,0.201810233600728,0.198564975821817,0.195118602406521,0.191478372762961,0.187650657956093,0.183640785342292,0.17945288714257,0.175089746601392,0.17055263367264,0.165841120077455,0.160952860779926,0.155883324963644,0.150625453756726,0.145169213111017,0.139500996509812,0.133602810305671,0.127451138639284,0.121015324129974
0.240646566497176,0.240370046980094,0.239696983297743,0.238631175039925,0.237178489366199,0.235346633216971,0.233144859765623,0.230583624046525,0.227674203568265,0.224428299012694,0.220857628019826,0.216973521866994,0.212786530894865,0.208306040094235,0.203539891515011,0.198494005101055,0.19317198399221,0.18757468380103,0.181699717032945,0.17554085228342,0.169087250799559,0.162322456490492,0.15522301251829,0.147756505259934,0.139878709552106,0.131529276070728,0.12262494939031,0.113048366461053,0.102628365671856,0.0911024020495659
0.254880632815623,0.254515660467107,0.253627240277049,0.252220225122713,0.250302049392151,0.24788235998695,0.244972538948338,0.241585139538407,0.237733257625028,0.233429857203552,0.228687063041604,0.223515425025931,0.217923147941503,0.211915266840834,0.205492730862603,0.198651335143586,0.191380407155721,0.183661102675737,0.175464083266946,0.166746203833116,0.157445579133169,0.147473900740532,0.136703859755888,0.124947284863601,0.111914120645898,0.097127069517525,0.0797151532787892,0.0577749775273853,0.0250140586089092,0
