0.00658774233980825,0.00657997210171371,0.00655981934982493,0.00652728409689094,0.00648236636342252,0.00642506617772093,0.00635538357587632,0.00627331860174187,0.00617887130692969,0.00607204175078164,0.00595283000034685,0.00582123613036545,0.00567726022322976,0.00552090236895394,0.00535216266514771,0.00517104121697059,0.00497753813709446,0.00477165354566537,0.00455338757024997,0.00432274034579478
0.061459622445943,0.0614162549101001,0.0613039931027977,0.0611234043468202,0.0608753863398985,0.0605611425812591,0.0601821504261307,0.059740123432423,0.0592369698374493,0.0586747490268908,0.0580556277485989,0.0573818376086694,0.0566556351012121,0.0558792651024052,0.0550549284358489,0.0541847538153068,0.0532707742099299,0.052314907465233,0.0513189408529269,0.0502845191112522
0.113727896294517,0.11349516114679,0.11289537847683,0.111938435143532,0.110639366129198,0.109017195842698,0.107093580279407,0.104891408179336,0.102433491172051,0.0997414275527152,0.0968346753360414,0.0937298274251185,0.0904400495112152,0.086974619169608,0.0833384885556822,0.0795317768515569,0.0755490735488527,0.0713783867613883,0.06699947876619,0.0623811457249123
0.161205686694858,0.160581549067322,0.158976758564614,0.156426544886435,0.152982253754704,0.148704611399917,0.143656019376486,0.137892642761178,0.131456545518561,0.124367386068839,0.116612106106651,0.108129073824207,0.0987784422585877,0.0882764772667255,0.076018637565581,0.0604265082875566,0.0335615788821498,0.0216493226048029,0.0279890524046372,0.0305300454505444
0.201946557029192,0.20082466834235,0.197937413629386,0.193339844505213,0.1871069843275,0.179315733145206,0.170021039252033,0.159223709012966,0.146819372608236,0.13249440412845,0.115437190397187,0.0930558069816252,0.0520426852031688,0.049126062060526,0.0465270566081403,0.0442044314523091,0.0420937625233255,0.0401434851839669,0.0383188842010491,0.0365973504877459
0.234261599963284,0.232650734330643,0.228497875366021,0.221862102913219,0.212815802317206,0.201412244933298,0.187637066171503,0.171328882755658,0.152020045355984,0.128513984728255,0.0972000142266019,0.0328595492196752,0.0358017403708442,0.0391284222722221,0.0397309329611561,0.0393822747920532,0.0385974260573384,0.037588882051691,0.0364609930665798,0.0352707061420719
0.256686035991771,0.254632505370164,0.24932920204594,0.240826700418665,0.229176299413103,0.214385251378261,0.196345677818781,0.174711149566023,0.148640140876213,0.116120495064025,0.0715188178944514,0.000703390357546161,0.0165450744307263,0.025552472932303,0.0298397760272303,0.0319232343092792,0.0328408741363333,0.0330773791917391,0.0328896047990511,0.0324265023082952
0.267881866977832,0.265424356135404,0.259065829333083,0.248835081014839,0.234741659122969,0.216719051832595,0.194529869789129,0.167593326014786,0.134614909212434,0.0925893156587033,0.0329817289680422,0,0.0036637569943777,0.0133524342787055,0.0197633452545522,0.0237312005745969,0.026147005361708,0.0275633064822771,0.0283128547499399,0.0286033384128218
0.266467608960243,0.26362003835353,0.256235958782075,0.244304721591322,0.2277633471977,0.206422092743637,0.179831184498063,0.147017801759725,0.105864514991422,0.0511659756583836,0,0,0,0.0036032134408876,0.0106162794723075,0.0156886668376423,0.0192067219011497,0.0215953824553606,0.0231729309617359,0.0241619521028456
0.250740369239452,0.247478236776162,0.238995378051455,0.22521380797966,0.205944881436817,0.180779090571208,0.148867289533479,0.10842615328625,0.0553099222848614,0,0,0,0,0,0.00276233966799652,0.00824504099190112,0.0124226541854426,0.0155150313610378,0.0177604643354213,0.0193548671754948
0.218174450384587,0.214408747017858,0.204577906981508,0.188481458353589,0.165691578196172,0.135348589880594,0.095683544634722,0.0425700418027395,0,0,0,0,0,0,0,0.00160634900718211,0.00610793321718706,0.0096527586887482,0.0123810032421131,0.0144431779612904
0.164308115524788,0.15981375394681,0.148004790951223,0.128411810999225,0.100034201764797,0.0607458283583944,0.00464961356684511,0,0,0,0,0,0,0,0,0,0.000223977473583636,0.00396718622397862,0.00699502769950399,0.00940447966588054
0.0793584514305178,0.073495843035004,0.0578641032873492,0.0310637022947452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184480345168615,0.00453611800223704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
