   6.5877430062713351E-003   6.5862100834465894E-003   6.5828277233147070E-003   6.5775959258939833E-003   6.5705146912020188E-003   6.5615840192567755E-003   6.5508039099893044E-003   6.5381743634698218E-003   6.5236953796781478E-003   6.5073669585937943E-003   6.4891891002281611E-003   6.4691618045808310E-003   6.4472850716479823E-003   6.4235589014599130E-003   6.3979832939770036E-003   6.3705582492358196E-003   6.3412837671897012E-003   6.3101598478983896E-003   6.2771864912788610E-003   6.2423636974287856E-003   6.2056914662962327E-003   6.1671697978613622E-003   6.1267986921756251E-003   6.0845781491930288E-003   6.0405081689528222E-003   5.9945887514306117E-003   5.9468198966345963E-003   5.8972016046115912E-003   5.8457338752312214E-003   5.7924167086379642E-003   5.7372501047268853E-003   5.6802340635748487E-003   5.6213685851410735E-003   5.5606536694376343E-003   5.4980893164670690E-003   5.4336755262334386E-003   5.3674122987126044E-003   5.2992996339422931E-003   5.2293375319054317E-003   5.1575259926040680E-003   5.0838650159956526E-003   5.0083546021542644E-003   4.9309947510437916E-003   4.8517854626683888E-003   4.7707267370410613E-003   4.6878185741317706E-003   4.6030609739774386E-003   4.5164539365436431E-003   4.4279974618629718E-003   4.3376915499215400E-003
   2.8022506890405547E-002   2.8020967246208488E-002   2.8017570055574492E-002   2.8012315318551698E-002   2.8005203035178460E-002   2.7996233205521390E-002   2.7985405829672964E-002   2.7972720907725575E-002   2.7958178439789528E-002   2.7941778426018013E-002   2.7923520866553884E-002   2.7903405761579004E-002   2.7881433111265248E-002   2.7857602915829949E-002   2.7831915175480903E-002   2.7804369890477246E-002   2.7774967061061757E-002   2.7743706687518598E-002   2.7710588770127706E-002   2.7675613309206669E-002   2.7638780305080067E-002   2.7600089758096306E-002   2.7559541668605341E-002   2.7517136036996584E-002   2.7472872863655299E-002   2.7426752149006521E-002   2.7378773893468166E-002   2.7328938097497601E-002   2.7277244761550048E-002   2.7223693886131221E-002   2.7168285471689854E-002   2.7111019518788981E-002   2.7051896027948500E-002   2.6990914999713081E-002   2.6928076434666919E-002   2.6863380333385190E-002   2.6796826696468521E-002   2.6728415524532315E-002   2.6658146818227597E-002   2.6586020578208240E-002   2.6512036805133917E-002   2.6436195499697016E-002   2.6358496662613719E-002   2.6278940294596567E-002   2.6197526396391880E-002   2.6114254968751218E-002   2.6029126012465025E-002   2.5942139528303813E-002   2.5853295517086861E-002   2.5762593979646843E-002
   4.9285849217644784E-002   4.9284279766890503E-002   4.9280816808975551E-002   4.9275460344403180E-002   4.9268210373962271E-002   4.9259066898741211E-002   4.9248029920062449E-002   4.9235099439558651E-002   4.9220275459130838E-002   4.9203557980969363E-002   4.9184947007530351E-002   4.9164442541556289E-002   4.9142044586059197E-002   4.9117753144353335E-002   4.9091568219972855E-002   4.9063489816811280E-002   4.9033517938993625E-002   4.9001652590913505E-002   4.8967893777258152E-002   4.8932241503007685E-002   4.8894695773396273E-002   4.8855256593933645E-002   4.8813923970434873E-002   4.8770697908954025E-002   4.8725578415852608E-002   4.8678565497756281E-002   4.8629659161565399E-002   4.8578859414469093E-002   4.8526166263909556E-002   4.8471579717627916E-002   4.8415099783634501E-002   4.8356726470198765E-002   4.8296459785887896E-002   4.8234299739533908E-002   4.8170246340250883E-002   4.8104299597410659E-002   4.8036459520678573E-002   4.7966726119981637E-002   4.7895099405523382E-002   4.7821579387777098E-002   4.7746166077500526E-002   4.7668859485711153E-002   4.7589659623710368E-002   4.7508566503059652E-002   4.7425580135603246E-002   4.7340700533452518E-002   4.7253927708980757E-002   4.7165261674849371E-002   4.7074702443985095E-002   4.6982250029572903E-002
   7.0232462548455915E-002   7.0230823688728572E-002   7.0227207582537823E-002   7.0221614232840013E-002   7.0214043644193244E-002   7.0204495822775090E-002   7.0192970776377359E-002   7.0179468514401849E-002   7.0163989047854106E-002   7.0146532389367480E-002   7.0127098553174463E-002   7.0105687555119228E-002   7.0082299412639812E-002   7.0056934144809721E-002   7.0029591772286695E-002   7.0000272317359655E-002   6.9968975803879396E-002   6.9935702257328244E-002   6.9900451704795211E-002   6.9863224174955135E-002   6.9824019698071060E-002   6.9782838306026621E-002   6.9739680032281592E-002   6.9694544911898804E-002   6.9647432981518709E-002   6.9598344279382343E-002   6.9547278845316085E-002   6.9494236720710145E-002   6.9439217948568194E-002   6.9382222573446922E-002   6.9323250641485562E-002   6.9262302200410297E-002   6.9199377299498863E-002   6.9134475989610963E-002   6.9067598323156149E-002   6.8998744354125799E-002   6.8927914138052590E-002   6.8855107732041163E-002   6.8780325194733302E-002   6.8703566586330589E-002   6.8624831968571012E-002   6.8544121404743266E-002   6.8461434959675521E-002   6.8376772699727334E-002   6.8290134692778670E-002   6.8201521008257257E-002   6.8110931717100420E-002   6.8018366891772056E-002   6.7923826606238663E-002   6.7827310936001223E-002
   9.0729171829414340E-002   9.0727408911773166E-002   9.0723519077939282E-002   9.0717502338464692E-002   9.0709358709683482E-002   9.0699088213693449E-002   9.0686690878376344E-002   9.0672166737350637E-002   9.0655515830030856E-002   9.0636738201571088E-002   9.0615833902883122E-002   9.0592802990630966E-002   9.0567645527219798E-002   9.0540361580797743E-002   9.0510951225232839E-002   9.0479414540132336E-002   9.0445751610805813E-002   9.0409962528289131E-002   9.0372047389302324E-002   9.0332006296266323E-002   9.0289839357271362E-002   9.0245546686091957E-002   9.0199128402141449E-002   9.0150584630513092E-002   9.0099915501900218E-002   9.0047121152643836E-002   8.9992201724691759E-002   8.9935157365574156E-002   8.9875988228427323E-002   8.9814694471933673E-002   8.9751276260336341E-002   8.9685733763425063E-002   8.9618067156502029E-002   8.9548276620363659E-002   8.9476362341317381E-002   8.9402324511119180E-002   8.9326163326983607E-002   8.9247878991573062E-002   8.9167471712937055E-002   8.9084941704534765E-002   8.9000289185190720E-002   8.8913514379096517E-002   8.8824617515760984E-002   8.8733598830015470E-002   8.8640458561976859E-002   8.8545196957018638E-002   8.8447814265767158E-002   8.8348310744068903E-002   8.8246686652959594E-002   8.8142942258657583E-002
  0.11064702336469318       0.11064506865344378       0.11064075563920937       0.11063408435047908       0.11062505483129459       0.11061366714128165       0.11059992135559715       0.11058381756496145       0.11056535587560758       0.11054453640928728       0.11052135930325827       0.11049582471025467       0.11046793279845112       0.11043768375148307       0.11040507776835021       0.11037011506347121       0.11033279586658538       0.11029312042275086       0.11025108899229792       0.11020670185082404       0.11015995928908338       0.11011086161302897       0.11005940914371529       0.11000560221727190       0.10994944118485252       0.10989092641257039       0.10983005828148261       0.10976683718748581       0.10970126354132682       0.10963333776846321       0.10956306030908135       0.10949043161796736       0.10941545216450049       0.10933812243256291       0.10925844292043950       0.10917641414081485       0.10909203662064042       0.10900531090110575       0.10891623753753348       0.10882481709930544       0.10873105016980514       0.10863493734631535       0.10853647923995206       0.10843567647554600       0.10833252969161301       0.10822703954021622       0.10811920668689741       0.10800903181059010       0.10789651560351289       0.10778165877108410     
  0.12986167675951832       0.12985945174688984       0.12985454233427535       0.12984694858533816       0.12983667059854115       0.12982370850712599       0.12980806247908644       0.12978973271711208       0.12976871945859911       0.12974502297555049       0.12971864357457141       0.12968958159675154       0.12965783741764741       0.12962341144718242       0.12958630412957919       0.12954651594325192       0.12950404740073598       0.12945889904856889       0.12941107146719980       0.12936056527085504       0.12930738110742596       0.12925151965835782       0.12919298163848594       0.12913176779592433       0.12906787891189056       0.12900131580058896       0.12893207930902217       0.12886017031683933       0.12878558973615634       0.12870833851140812       0.12862841761910898       0.12854582806772430       0.12846057089744559       0.12837264718000241       0.12828205801842707       0.12818880454688900       0.12809288793044715       0.12799430936483858       0.12789307007624440       0.12778917132107767       0.12768261438570444       0.12757340058625533       0.12746153126832965       0.12734700780676844       0.12722983160539766       0.12711000409675874       0.12698752674184094       0.12686240102981741       0.12673462847776396       0.12660421063038049     
  0.14825400663647337       0.14825142455941484       0.14824572731895910       0.14823691503942837       0.14822498791310068       0.14820994620012834       0.14819179022850304       0.14817052039394554       0.14814613715981767       0.14811864105699285       0.14808803268374016       0.14805431270551445       0.14801748185486996       0.14797754093118903       0.14793449080051621       0.14788833239534613       0.14783906671433408       0.14778669482209100       0.14773121784888524       0.14767263699035768       0.14761095350720485       0.14754616872487777       0.14747828403320845       0.14740730088610379       0.14733322080113367       0.14725604535916634       0.14717577620396016       0.14709241504174966       0.14700596364082316       0.14691642383105355       0.14682379750347652       0.14672808660977790       0.14662929316183484       0.14652741923118984       0.14642246694856734       0.14631443850330786       0.14620333614286946       0.14608916217222942       0.14597191895335704       0.14585160890460372       0.14572823450015021       0.14560179826935599       0.14547230279620310       0.14533975071861935       0.14520414472787219       0.14506548756793528       0.14492378203479570       0.14477903097582784       0.14463123728909688       0.14448040392267023     
  0.16571057132184980       0.16570753972198282       0.16570085066145676       0.16569050435939625       0.16567650115465071       0.16565884150568955       0.16563752599045486       0.16561255530616029       0.16558393026906476       0.16555165181423870       0.16551572099520925       0.16547613898364580       0.16543290706899130       0.16538602665800722       0.16533549927435556       0.16528132655806868       0.16522351026505086       0.16516205226650590       0.16509695454831191       0.16502821921039262       0.16495584846607117       0.16487984464131800       0.16480021017403201       0.16471694761325600       0.16463005961836755       0.16453954895823200       0.16444541851033828       0.16434767125985458       0.16424631029872955       0.16414133882470255       0.16403276014030002       0.16392057765180451       0.16380479486820484       0.16368541540009859       0.16356244295857475       0.16343588135407955       0.16330573449524297       0.16317200638767451       0.16303470113276011       0.16289382292641483       0.16274937605779946       0.16260136490804464       0.16244979394893913       0.16229466774159262       0.16213599093507311       0.16197376826506071       0.16180800455242172       0.16163870470180933       0.16146587370025089       0.16128951661568380     
  0.18212388652839701       0.18212030970232579       0.18211241767302816       0.18210021079661948       0.18208368962379007       0.18206285489956003       0.18203770756298079       0.18200824874677030       0.18197447977689074       0.18193640217195495       0.18189401764269955       0.18184732809124937       0.18179633561039549       0.18174104248276482       0.18168145117990592       0.18161756436133444       0.18154938487347841       0.18147691574855263       0.18140016020339114       0.18131912163818117       0.18123380363511030       0.18114420995703542       0.18105034454596255       0.18095221152154586       0.18084981517951257       0.18074315998998638       0.18063225059577495       0.18051709181060865       0.18039768861730698       0.18027404616587378       0.18014616977154393       0.18001406491280827       0.17987773722933420       0.17973719251984729       0.17959243673999931       0.17944347600012894       0.17929031656303557       0.17913296484165564       0.17897142739671495       0.17880571093435754       0.17863582230369623       0.17846176849433940       0.17828355663390735       0.17810119398546509       0.17791468794495074       0.17772404603856876       0.17752927592014150       0.17733038536843893       0.17712738228447988       0.17692027468880708     
